	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-Control-c_S204.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5046728971962615	0.008544726301735648	0.0	1.0606141522029373	0.0	0.0	0.0	0.0	0.0	0.002136181575433912	0.3300400534045394	0.0	0.006408544726301736	0.1068090787716956	0.0	0.3492656875834446	0.002136181575433912	0.0	0.4315086782376502	0.023497997329773028	0.02136181575433912	0.0	0.0	0.007476635514018692	0.0	0.0	0.3492656875834446	0.007476635514018692	0.002136181575433912	0.0	0.3492656875834446	0.3492656875834446	0.0	0.0	0.0	0.0	0.0	0.364218958611482	0.3994659546061415	0.007476635514018692	0.004272363150867824	0.007476635514018692	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-Mock-a_S171.ITS1.R1	0.012839442768183862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12839442768183862	0.2285420812736727	0.1836040315850292	0.0834563779931951	0.0	0.0	0.0	0.0	0.0	0.0	0.010271554214547089	0.0	0.0	0.006419721384091931	0.003851832830455158	0.0	0.0	0.0	0.0	0.0	0.0025678885536367722	0.0012839442768183861	0.0	0.0	0.0	0.017975219875457405	0.07446876805546639	0.6432560826860114	0.5700712589073634	0.5675033703537267	0.0	0.0	0.0	0.5508120947550876	0.3774796173846055	0.0012839442768183861	0.0	0.0	0.0012839442768183861	0.0	0.5675033703537267	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-Mock-a_S171.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006419721384091931	2.7014187584258846	0.010271554214547089	0.0012839442768183861	1.1144636322783592	0.0025678885536367722	0.0	0.0	0.0	0.0012839442768183861	0.0012839442768183861	0.3787635616614239	0.0	0.007703665660910316	0.14251781472684086	0.0	0.38004750593824227	0.0012839442768183861	0.0051357771072735444	0.46992360531552935	0.024394941259549337	0.025678885536367723	0.0	0.0012839442768183861	0.0051357771072735444	0.0	0.0	0.3787635616614239	0.006419721384091931	0.0025678885536367722	0.0	0.3787635616614239	0.3787635616614239	0.0	0.0	0.0012839442768183861	0.0	0.0	0.39673878153688125	0.4416768312255248	0.0051357771072735444	0.0051357771072735444	0.007703665660910316	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-ACN-a_S165.ITS1.R1	0.01845245417640546	0.006150818058801821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11194488867019314	0.19928650510517898	0.1783737237052528	0.07257965309386148	0.0	0.0	0.0	0.0	0.0	0.0	0.014761963341124368	0.0	0.0	0.00861114528232255	0.003690490835281092	0.0	0.0	0.0	0.0	0.0	0.003690490835281092	0.0	0.0	0.0	0.0	0.029523926682248736	0.08611145282322549	0.5867880428096937	0.5314306802804772	0.5302005166687169	0.0	0.0012301636117603642	0.0012301636117603642	0.5621847705744863	0.36658875630458854	0.0024603272235207284	0.0	0.0	0.0	0.0	0.5314306802804772	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-ACN-a_S165.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006150818058801821	2.749415672284414	0.006150818058801821	0.0024603272235207284	1.1465124861606593	0.0	0.0	0.0	0.0012301636117603642	0.0	0.0012301636117603642	0.3690490835281092	0.0	0.007380981670562184	0.15007996063476442	0.0012301636117603642	0.3690490835281092	0.0012301636117603642	0.0	0.4428589002337311	0.028293763070488375	0.039365235576331654	0.0	0.0	0.007380981670562184	0.0	0.0	0.3690490835281092	0.007380981670562184	0.006150818058801821	0.0	0.3690490835281092	0.3690490835281092	0.0	0.0	0.0012301636117603642	0.0	0.0	0.3887317013162751	0.4440890638454914	0.009841308894082914	0.006150818058801821	0.00861114528232255	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-ACN-b_S166.ITS1.R1	0.009208103130755063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11602209944751381	0.19521178637200737	0.15653775322283608	0.06813996316758747	0.0	0.0	0.0	0.0	0.0	0.0	0.009208103130755063	0.0	0.0	0.0055248618784530384	0.0018416206261510127	0.0	0.0	0.0	0.0	0.0	0.0036832412523020255	0.0	0.0	0.0	0.0	0.014732965009208102	0.04972375690607735	0.5930018416206262	0.6279926335174953	0.6243093922651934	0.0	0.0	0.0	0.6224677716390423	0.41804788213627997	0.0	0.0	0.0	0.0	0.0	0.6243093922651934	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-ACN-b_S166.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85451197053407	0.016574585635359115	0.0036832412523020255	1.167587476979742	0.0	0.0	0.0	0.0036832412523020255	0.0	0.0	0.39963167587476983	0.0	0.009208103130755063	0.11233885819521179	0.0	0.41804788213627997	0.0055248618784530384	0.0	0.429097605893186	0.02578268876611418	0.02578268876611418	0.0	0.0	0.009208103130755063	0.0	0.0	0.41804788213627997	0.009208103130755063	0.0055248618784530384	0.0	0.41804788213627997	0.41804788213627997	0.0	0.0	0.0018416206261510127	0.0036832412523020255	0.0018416206261510127	0.429097605893186	0.4622467771639043	0.007366482504604051	0.009208103130755063	0.009208103130755063	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-ACN-c_S167.ITS1.R1	0.012481278082875687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15351972041937093	0.2596105841238143	0.21467798302546182	0.09485771342985522	0.0	0.0	0.0	0.0	0.0	0.0	0.016225661507738395	0.0	0.0	0.004992511233150274	0.0012481278082875685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022466300549176234	0.08362456315526709	0.5891163255117324	0.5217174238642037	0.5204692960559161	0.0	0.0	0.0	0.5741387918122817	0.33574638042935595	0.0012481278082875685	0.0	0.0	0.0	0.0	0.5217174238642037	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-ACN-c_S167.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006240639041437844	2.6435346979530703	0.007488766849725412	0.002496255616575137	1.1033449825262107	0.0	0.0	0.0	0.0012481278082875685	0.0	0.0012481278082875685	0.36320519221168246	0.0	0.009985022466300548	0.15726410384423364	0.0	0.33699450823764354	0.003744383424862706	0.0	0.445581627558662	0.02870693959061408	0.02995506739890165	0.0	0.0	0.007488766849725412	0.0	0.0	0.33699450823764354	0.007488766849725412	0.003744383424862706	0.0	0.33699450823764354	0.33699450823764354	0.0	0.0	0.0012481278082875685	0.0	0.0	0.3569645531702446	0.4081377933100349	0.007488766849725412	0.003744383424862706	0.004992511233150274	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-Chanvre-a_S217.ITS1.R1	0.02232973576479345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11313732787495347	0.17268328991440268	0.129512467435802	0.059545962039449195	0.0	0.0	0.0	0.0	0.0	0.0	0.01190919240788984	0.0	0.0	0.0044659471529586905	0.00148864905098623	0.0	0.0	0.0	0.0	0.0	0.00148864905098623	0.0	0.0	0.0	0.0	0.017863788611834762	0.058057312988462964	0.6654261257908448	0.5269817640491254	0.5269817640491254	0.0	0.0	0.0	0.5478228507629327	0.3617417193896539	0.0	0.0	0.0	0.0	0.0	0.5284704131001117	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Chanvre-a_S217.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5917379977670265	0.007443245254931149	0.0	1.0599181243021958	0.0	0.0	0.0	0.0	0.0	0.0	0.3379233345738742	0.0	0.0044659471529586905	0.09676218831410495	0.0	0.3617417193896539	0.00148864905098623	0.0	0.46594715295868994	0.017863788611834762	0.02232973576479345	0.0	0.0	0.0044659471529586905	0.0	0.0	0.3617417193896539	0.00297729810197246	0.0	0.0	0.3617417193896539	0.3617417193896539	0.0	0.0	0.0	0.00148864905098623	0.0	0.3736509117975437	0.41235578712318577	0.007443245254931149	0.00297729810197246	0.00148864905098623	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Chanvre-b_S218.ITS1.R1	0.008558712769599451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09756932557343376	0.18144471071550838	0.15576857240671005	0.06846970215679561	0.0	0.0	0.0	0.0	0.0	0.0	0.010270455323519343	0.0	0.0	0.005135227661759671	0.0017117425539198905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020540910647038686	0.07531667237247518	0.6316330023964396	0.5426223895926053	0.5391989044847655	0.0	0.0	0.0	0.5169462512838069	0.35946593632317697	0.0	0.0	0.0	0.0	0.0	0.5391989044847655	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Chanvre-b_S218.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.904827114002054	0.013693940431359124	0.0	1.1811023622047243	0.0	0.0	0.0	0.0	0.0	0.0	0.41081821294077375	0.0	0.010270455323519343	0.14036288942143102	0.0	0.35946593632317697	0.003423485107839781	0.0	0.4433413214652516	0.03081136597055803	0.02909962341663814	0.0	0.0	0.008558712769599451	0.0	0.0	0.35946593632317697	0.006846970215679562	0.0017117425539198905	0.0	0.35946593632317697	0.35946593632317697	0.0	0.0	0.0017117425539198905	0.0	0.0	0.3800068469702157	0.42622389592605275	0.008558712769599451	0.005135227661759671	0.006846970215679562	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-Chanvre-c_S219.ITS1.R1	0.017027073046143367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07321641409841649	0.11067597479993188	0.08172995062148818	0.04086497531074409	0.0	0.0	0.0	0.0	0.0	0.0	0.008513536523071684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006810829218457347	0.030648731483058064	0.6300017027073046	0.5465690447812022	0.5465690447812022	0.0	0.0	0.0	0.49037970372892903	0.42567682615358415	0.0017027073046143367	0.0	0.0	0.0	0.0	0.5465690447812022	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Chanvre-c_S219.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7038991997275668	0.0017027073046143367	0.0	1.1203814064362336	0.0	0.0	0.0	0.0	0.0	0.0017027073046143367	0.37800102162438276	0.0	0.0034054146092286734	0.06129746296611613	0.0017027073046143367	0.42737953345819857	0.0	0.0	0.45292014302741357	0.010216243827686022	0.010216243827686022	0.0	0.0	0.0	0.0	0.0	0.42737953345819857	0.0034054146092286734	0.0	0.0	0.42737953345819857	0.42737953345819857	0.0	0.0	0.0	0.0	0.0	0.4341903626766559	0.45121743572279926	0.0034054146092286734	0.0017027073046143367	0.0017027073046143367	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-Colza-a_S191.ITS1.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14787116512280105	0.2328545933542959	0.15636950794595053	0.07818475397297527	0.0	0.0	0.0	0.0	0.0	0.0	0.013597348517039178	0.0033993371292597944	0.0	0.0033993371292597944	0.0016996685646298972	0.0	0.0	0.0	0.0	0.0	0.0016996685646298972	0.0	0.0	0.0	0.0	0.01189767995240928	0.05608906263278661	0.6050820090082434	0.5285969235998981	0.5319962607291578	0.0	0.0	0.0	0.5099005693889691	0.38922410130024643	0.0	0.0	0.0	0.0	0.0	0.5285969235998981	0.0017168266176798806	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Colza-a_S191.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.831647828673409	0.008498342823149485	0.0016996685646298972	1.1642729667714795	0.0	0.0	0.0	0.0	0.0	0.0016996685646298972	0.40622078694654545	0.0	0.010198011387779383	0.11047845670094332	0.0	0.38922410130024643	0.0016996685646298972	0.0	0.4266168097221042	0.02379535990481856	0.013597348517039178	0.0	0.0	0.0033993371292597944	0.0016996685646298972	0.0	0.38922410130024643	0.005099005693889692	0.0016996685646298972	0.0	0.38922410130024643	0.38922410130024643	0.0	0.0	0.0	0.0016996685646298972	0.0	0.3994221126880258	0.43851448967451345	0.005099005693889692	0.006798674258519589	0.005099005693889692	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-Colza-b_S192.ITS1.R1	0.01942690626517727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13404565322972317	0.20009713453132588	0.1457017969888295	0.06799417192812045	0.0	0.0	0.0	0.0	0.0	0.0	0.01359883438562409	0.0	0.0	0.003885381253035454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02525497814473045	0.07576493443419136	0.5730937348227294	0.582807187955318	0.5769791160757649	0.0	0.0	0.0	0.518698397280233	0.38853812530354537	0.001942690626517727	0.0	0.0	0.0	0.0	0.5769791160757649	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Colza-b_S192.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7858183584264204	0.003885381253035454	0.0	1.188926663428849	0.0	0.0	0.0	0.0	0.0	0.0	0.39242350655658087	0.0	0.007770762506070908	0.1146187469645459	0.0	0.3904808159300631	0.0	0.0	0.4293346284604177	0.02719766877124818	0.02525497814473045	0.0	0.0	0.001942690626517727	0.0	0.0	0.3904808159300631	0.001942690626517727	0.001942690626517727	0.0	0.3904808159300631	0.3904808159300631	0.0	0.0	0.001942690626517727	0.0	0.0	0.4060223409422049	0.4643030597377367	0.005828071879553182	0.001942690626517727	0.001942690626517727	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-Colza-c_S193.ITS1.R1	0.010933741526350318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021867483052700636	0.0	0.1552591296741745	0.24710255849551716	0.2099278373059261	0.09403017712661273	0.0	0.0021867483052700636	0.0	0.0	0.004373496610540127	0.0021867483052700636	0.026240979663240762	0.015307238136890444	0.0	0.01968073474743057	0.0065602449158101905	0.0021867483052700636	0.0	0.0	0.0	0.0	0.004373496610540127	0.0	0.0	0.0	0.0	0.01968073474743057	0.0830964356002624	0.5904220424229171	0.5335665864858955	0.5313798381806254	0.0	0.0	0.0	0.49201836868576426	0.3761207085064509	0.0	0.0	0.0	0.0	0.0	0.5313798381806254	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Colza-c_S193.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7399956265033896	0.0065602449158101905	0.0021867483052700636	1.1567898534878636	0.0021867483052700636	0.0	0.0	0.004373496610540127	0.0	0.0	0.39142794664334135	0.0	0.01968073474743057	0.15963262628471464	0.0	0.3761207085064509	0.010933741526350318	0.004373496610540127	0.43078941613820243	0.0415482178001312	0.052481959326481524	0.0	0.0	0.008746993221080255	0.0021867483052700636	0.0	0.3761207085064509	0.013120489831620381	0.0	0.0	0.3761207085064509	0.3761207085064509	0.0	0.0	0.0	0.0	0.0021867483052700636	0.39361469494861145	0.4395364093592828	0.010933741526350318	0.008746993221080255	0.008746993221080255	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-Colza-myro-a_S194.ITS1.R1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12767220902612827	0.21823040380047506	0.1588479809976247	0.07422802850356294	0.0	0.0	0.0	0.0	0.0	0.0	0.01484560570071259	0.0	0.0	0.008907363420427554	0.0059382422802850355	0.0	0.0	0.0	0.0	0.0	0.004453681710213777	0.0	0.0	0.0	0.0	0.023752969121140142	0.08758907363420428	0.6146080760095012	0.5121733966745843	0.5151425178147268	0.0	0.0	0.0	0.5403800475059383	0.372624703087886	0.0	0.0	0.0	0.0	0.0	0.5106888361045131	0.002997691777331455	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Colza-myro-a_S194.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5950118764845604	0.010391923990498812	0.0014845605700712589	1.0614608076009502	0.0014845605700712589	0.0	0.0	0.0014845605700712589	0.0	0.0	0.37856294536817103	0.0	0.010391923990498812	0.12321852731591448	0.0	0.37410926365795727	0.0029691211401425177	0.0059382422802850355	0.47060570071258906	0.02672209026128266	0.035629453681710214	0.0	0.0	0.008907363420427554	0.0	0.0	0.372624703087886	0.008907363420427554	0.004453681710213777	0.0	0.372624703087886	0.372624703087886	0.0	0.0	0.0	0.0	0.0	0.3904394299287411	0.44388361045130637	0.008907363420427554	0.004453681710213777	0.010391923990498812	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
Germ-P2S2-Colza-myro-b_S195.ITS1.R1	0.008401949252226516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11930767938161653	0.17980171399764744	0.14787430683918668	0.06721559401781213	0.0016803898504453034	0.0016803898504453034	0.0	0.0	0.0016803898504453034	0.0016803898504453034	0.013443118803562427	0.0067215594017812135	0.0	0.0067215594017812135	0.0016803898504453034	0.0016803898504453034	0.0	0.0	0.0	0.0	0.0033607797008906068	0.0	0.0	0.0	0.0	0.013443118803562427	0.050411695513359105	0.6083011258611998	0.576373718702739	0.576373718702739	0.0	0.0	0.0	0.5192404637875988	0.41001512350865404	0.0016803898504453034	0.0	0.0	0.0	0.0	0.576373718702739	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	231
Germ-P2S2-Colza-myro-b_S195.ITS1.R2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57603764073265	0.008401949252226516	0.0	1.0821710636867754	0.0	0.0	0.0	0.0016803898504453034	0.0	0.0	0.34616030919173246	0.0	0.011762728953117123	0.09578222147538229	0.0	0.41169551335909926	0.00504116955133591	0.0	0.4604268190220131	0.026886237607124854	0.026886237607124854	0.0	0.0	0.008401949252226516	0.0	0.0	0.41169551335909926	0.008401949252226516	0.0016803898504453034	0.0	0.41169551335909926	0.41169551335909926	0.0	0.0	0.0016803898504453034	0.0	0.0016803898504453034	0.41841707276088047	0.45706603932112244	0.008401949252226516	0.008401949252226516	0.0067215594017812135	0.0	0.0	0.0
	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	230
